text;label
"Nachdem Zuma zunächst für die südafrikanischen Vereine Orlando Pirates und African Wanderes gespielt hatte, wechselte er 2001 zum FC Kopenhagen, mit dem er zweimal Meister sowie zweimal Vizemeister wurde. Ein Fallrückzieher Zumas aus dem Jahr 2001 gegen den Erzrivalen Bröndby IF wird in Dänemark seit Jahren zum „schönsten Tor aller Zeiten“ gezählt. 2001 wurde Zuma in Dänemark zum ""Spieler des Jahres"" gewählt. Zur Saison 2005/06 wechselte er zu Arminia Bielefeld, wo er einen Vertrag bis 2008 bekam.
";de
"Das Dorf lag im Nordnordosten der Stadt Prichsenstadt, an der Stelle, wo Marbach, Gänsgraben und der sogenannte Molkenbrunnen zusammenfließen. Das Dorf ist durch den Schönbach, der auf die Schwarzach zufließt, in zwei Hälften geteilt. Kleinschönbach, circa zwei Kilometer von Prichsenstadt entfernt, liegt in einem Siedlungsdreieck mit Altenschönbach und Kirchschönbach. Alle drei sind nach dem kleinen Bach benannt.Im 20. Jahrhundert wurden auf dem Gebiet der ehemaligen Siedlung einige Keramikreste aus dem 15. Jahrhundert ausgegraben, die weitere Hinweise auf den Ort gaben.
";de
"Cálato (em latim: κάλαθος; transl.: kálathos; em latim: Calathus) era, na Grécia Antiga, um cesto feito de vime ou junco para guardar novelos de lã ou para carregar frutos, flores e queijo. Como fiar era uma das principais atividades das mulheres, são muitos os vasos gregos que retratam o cesto no interior do gineceu. Por extensão do sentido, cálato também é o nome de um vaso para armazenar leite.
";pt
"A coenzima A é composta de elementos diferentes: um nucleótido, o difosfato de adenosina (ADP), uma vitamina (a B5, ácido pantotênico) e um aminoácido, a cisteína, ligeiramente modificados pela ligação entre eles.
";pt
"Ela já apareceu em várias séries de TV, incluindo CSI: Crime Scene Investigation como ""Kaitlin Rackish"" em 2004, CSI: NY como ""Jenny Lee"" em 2005, Stacked como ""Jasmine"" em 2005, Freddie como ""Sydney"" em 2005 e How I Met Your Mother como ""Meg"", em 2007. Ela assumiu o papel de ""Natasha"" em All Roads Lead Home, um filme de 2008 sobre uma garota de 12 anos que perde sua mãe em um acidente automobilístico.
";pt
"Im Programm der Halle 45 (bis Ende 2015 Phönix-Halle) finden das ganze Jahr über Messen, Konzerte und Musicals statt. Das Mombacher Rheinuferfest am Wochenende von oder nach Maria Himmelfahrt und der Weihnachtsmarkt locken alljährlich viele Besucher an.
";de
"Die Briefmarkenalben selbst wurden ebenfalls verbessert. Im Jahre 1884 vertrieb Dauth ein „Mechanisches Briefmarkenalbum“. Dies war das erste Briefmarkenalbum der Welt mit Schraubenheftung. Es ermöglichte ein einfaches Austauschen und Einfügen einzelner Blätter des Briefmarkenalbums.
";de
"- La norme de construction : qui définit les encombrements, la taille des brides éventuelles. Les normes usuelles sont la norme ISO, DIN ou ANSI
";fr
"Der Ort selbst ist über die Landesstraßen 2048 und 3080 mit den umliegenden Ortschaften verbunden, nur wenig nördlich verläuft die Bundesautobahn 38 (mit dem Höllbergtunnel) und besitzt einen Haltepunkt der Bahnstrecke Halle–Hann. Münden.
";de
"Ook Costa Rica, dat onder leiding stond van de Joegoslavische bondscoach Bora Milutinović, haalde bij het WK-debuut meteen de achtste finales, een prestatie die in drie latere deelnames niet werd geëvenaard. De derde groepswedstrijd tegen Zweden werd met 2-1 gewonnen, waardoor Costa Rica in Bari mocht aantreden tegen Tsjechoslowakije. Voorafgaand aan die wedstrijd raakte Conejo geblesseerd. Met Hermidio Barrantes als zijn vervanger was Costa Rica kansloos: Los Ticos werden afgedroogd met 4-1, onder meer door drie treffers van aanvaller Tomáš Skuhravý.
";nl
"Quant à l’élection présidentielle de 2012, le premier tour a vu arriver en tête, comme en 2007 Nicolas Sarkozy avec 27,14 %, suivi de très près par Marine Le Pen avec 26,83 %, soit 4 voix de moins que le président sortant (338 et 342 respectivement), François Hollande recueille 24,29 % (306). Il est suivi de très loin par Jean-Luc Mélenchon avec 10,08 % et de François Bayrou avec 7,46 %. Les autres candidat ne dépassant pas le seuil des 1,5 %.
";fr
"De EA-18G is bedoeld voor elektronische oorlogvoering en werd ontwikkeld ter vervanging van de verouderende Grumman EA-6 Prowler. Dit toestel werd in 1971 geïntroduceerd en is na jarenlange inzet aan het eind van zijn operationele levensduur gekomen.
";nl
"A contra pressão é a pressão que se opõe ao retorno da rosca durante a dosagem do material. Quanto maior essa contra pressão, mais dificuldade a rosca terá para retornar, causando assim, um aumento no cisalhamento do material.
";pt
"Gavin werd geboren als James Nally Ryan. Het is niet duidelijk wie zijn ouders waren. James verbleef in een weeshuis totdat hij in 1909 werd geadopteerd door Martin en Mary Gavin uit Mount Carmel, Pennsylvania waar Martin Gavin in een kolenmijn werkte. Het gezin had het niet breed en James moest al op 12-jarige leeftijd gaan werken om geld te verdienen.
";nl
"Joep van den Nieuwenhuyzen was in 1982 woordvoerder van de familie Van der Valk naar aanleiding van de ontvoering van zijn schoonmoeder Toos van der Valk.
";nl
"Nel marzo del 1981 Piero Cassano lascia la formazione e viene sostituito da Mauro Sabbione, che, grazie alle sue tastiere e composizioni, caratterizzerà il periodo elettronico del gruppo. Nello stesso anno viene pubblicato il singolo Fantasia, come anteprima e lancio dell'album Berlino, Parigi, Londra. Il 21 agosto 1982 il gruppo registra un concerto live a Misano Adriatico, trasmesso da Canale 5, dove presenta Fantasia e Io ti voglio adesso, duetta con Loredana Bertè (...E la luna bussò, C'è tutto un mondo intorno) e con Miguel Bosé (che partecipa in Solo tu).
";it
"Solo cuenta con un puerto fluvial, La Dorada sobre el Río Magdalena es el principal y único puerto del departamento, pero actualmente no hay navegación para el transporte de carga hasta el sector de Puerto Berrio.
";es
"Ancistria tenera is een keversoort uit de familie Passandridae. De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1936 door Günther in Heller & Günther.
";nl
"El 30 de noviembre de 1942 el Thor se abasteció en el puerto de Yokohama de combustible del petrolero Uckermark (ex Altmark). Por motivos desconocidos, durante la operación explotó el buque de abastecimiento. Además del Uckermark y del Thor se incendiaron y quedaron destruidos también el vapor Leuthen[23]​ y el barco japonés Unka Maru. Murieron 13 tripulantes del Thor. Erwin Wickert, agregado de la embajada alemana en Tokio, que se encontraba a bordo del Thor, redactó un impresionante testimonio sobre el suceso.[24]​
";es
"Joel Villanueva werd geboren op 2 augustus 1975 in Bocaue, in de Filipijnse provincie Bulacan. Hij is het tweede kind van vier van Eddie Villanueva en Adoracion Villanueva. Villanueva studeerde aan de University of Santo Tomas, waar hij in 1996 afstudeerde met een Bachelor of Science-diploma. Aansluitende studeerde hij van 1996 tot 1998 bedrijfskunde aan Harvard in de Verenigde Staten. Tijdens zijn studententijd in de Filipijnen speelde Villanueva basketbal voor het universiteitsteam, de UST Growling Tigers. Met dat team won hij in 1994 en 1995 twee maal het kampioenschap van de UAAP. Villanueva maakt ook deel uit van het Filipijnse nationaal basketbalteam dat in 1994 deelnam aan de eerste kampioenschapstoernooi van de SEABA (Zuidoostaziatische basketbal associatie).
";nl
"Viveu permanentemente em Nova Iorque até 2002, quando se mudou para a Áustria, após ter ficado traumatizada com os ataques terroristas de 11 de setembro, mas ainda mantém uma residência na cidade norte-americana.
";pt
"Carvajal made his Bundesliga debut on 1 September 2012 in a 2–0 home win against SC Freiburg, being subsequently named to the Team of the Week. He scored his first goal for his new club on 25 November, netting the second in an eventual 2–1 success at TSG 1899 Hoffenheim.
";en
"Noël Godin décida d'entarter le rappeur Doc Gynéco après que ce dernier a dit à Michel Polac lors d'une entrevue qu'il « n'avait pas de leçons à recevoir d'un malade au stade terminal », mais aussi parce que Gynéco est un soutien de Nicolas Sarkozy. En août 2007, Noël Godin est reçu à l'émission Village Départ diffusée en direct sur France 3 ; Doc Gynéco est aussi invité. Au moment où Godin prend sa place, des complices lancent quatre tartes à la figure de Doc Gynéco pendant que Godin s'exclame : « Entartons, entartons les sarkochiants couillons ! ». Des témoins rapportent que Gynéco, beau joueur en direct, fut très en colère dans les coulisses,,.
";fr
"Cuenta con un área principal de 141.120ha y un área de amortiguamiento de 207.000ha para un total de 348.120ha; de las cuales 122.715 se encuentran en el departamento de Caldas, un tercio de la extensión total; 51.278ha área principal en 159 veredas y 71.437 área de amortiguamiento en 165 veredas(zonas rurales) de los municipios de Aguadas, Anserma, Aránzazu, Belalcázar, Chinchiná, Filadelfia, La Merced, Manizales, Neira, Pácora, Palestina, Riosucio, Risaralda, Salamina, San José, Supía y Villamaría
";es
"Kühberg wird im mittleren Bereich von der Bahnstrecke Vejprty–Annaberg-Buchholz unt Bf durchquert. Der Haltepunkt Kühberg wurde am 15. Dezember 1896 eröffnet. Er befand sich im Zentrum der Ansiedlung. Aufgrund der geringen Frequentierung erfolgte die Auflassung des Halts zum 27. September 1998. Im Rahmen der Streckenerneuerung im Jahr 2000 wurde der bis dahin noch vorhandene Bahnsteig vollständig abgetragen. Zum Fahrplanwechsel am 14. Dezember 2014 wurde der planmäßige Reiseverkehr zwischen den Bahnhöfen Vejprty und Cranzahl, in dessen Abschnitt auch Kühberg passiert wird, gänzlich eingestellt.
";de
"Influido por Isabella, en 1321 Manfredo modificó el orden sucesorio y designó la mayor parte de sus territorios para el hijo mayor que tuvo con esta, el futuro Manfredo V. El primogénito, Federico, quedaba relegado con una miserable porción de territorio, lo que desató un grave conflicto sucesorio. Dos años después Federico, con el apoyo de su suegro el Delfín de Viennois y del príncipe de Acaya, Filippo I de Saboya-Acaya (primo de Amadeo V de Saboya), ocupó parte del marquesado en protesta por su exclusión del trono. El marqués no quiso dar su brazo a torcer, mientras que su hermanastro Manfredo también armaba a sus partidarios aprestándose para la lucha. Acababa de comenzar una furiosa guerra civil.
";es
"Marina Dalmas sang bereits als Kind viel und begann mit zehn Jahren, Gesangsvideos von sich ins Internet zu stellen. Mit 13 Jahren bewarb sie sich bei La France a un incroyable talent, der französischen Version von Das Supertalent. Mit ihrer Interpretation der Adele-Songs Rolling in the Deep und Set Fire to the Rain konnte sie das Publikum überzeugen und den Wettbewerb gewinnen.Danach dauerte es drei Jahre, bis sie ein Management gefunden, einen Plattenvertrag mit Universal Music unterschrieben und ihre Karriere vorbereitet hatte. Im Herbst 2014 verbreitet sie unter ihrem neuen Künstlernamen Marina Kaye das Lied Homeless, das im Internet schnell die Grenze von 1 Million Aufrufen überschritt. Als es Anfang 2015 offiziell veröffentlicht wurde, stieg es in Frankreich und im französischsprachigen Teil Belgiens auf Platz 1 der Charts und hielt sich dort jeweils für 2 Wochen. Das Debütalbum Fearless folgte im Mai und erreichte in beiden Ländern die Top 10. In der Schweiz kamen Single und Album jeweils auf Platz 25 der Schweizer Hitparade.
";de
"O Tour de France 1919, foi a décima terceira versão da competição realizada entre os dias 29 de junho e 27 de julho de 1919. A competição aconteceu sete meses após a assinatura do Armistício da Grande Guerra.
";pt
"Es ist ein Bestandteil ätherischer Öle, genauer des Sandelholzöls und des Fichtennadelöls. Santen wurde dort erstmals 1900 von Friedrich Müller isoliert.
";de
"Noriko es una niña tímida de 10 años que se convirtió en Chica Mágica cuando tenía 4. Nokko-chan carga un traje de maid con un gorro y orejas de gato. Ella es una miembro del Equipo Daisy y su habilidad le permite manipular las emociones de las otras personas a su alrededor, además de usar una escoba mágica como arma. Ella tomó el rol del Rey Demonio durante el Proyecto de Keek, teniendo la misión de matar a las otras chicas mientras ellas trataban de matar al supuesto Rey Demonio; ella hizo esto debido a que su madre está hospitalizada y necesita el dinero que Keek le pagará para pagar el tratamiento de su madre. Ella es décimo tercera y última Chica Mágica en morir cuando comete suicidio en arrepentimiento por sus acciones.
";es
"Die Hoffnung hat einen Namen - Kinderonkologe Holger Lode behandelt Patienten aus aller Welt / Heilungschancen wachsen dank Forschungen. In: Ostsee-Zeitung. 5. Dezember 2015.
";de
"Dass ihn sein Onkel zum Vormund über seine verwaiste Cousine Liese bestimmt hat, macht den jungen Bauern Peter überhaupt nicht glücklich; denn er ist über beide Ohren in sie verliebt. Als Vormund wagt er es nicht, ihr seine Liebe zu gestehen. Die Verantwortung lastet so schwer auf ihm, dass er gegenüber Liese, ohne es zu wollen, oft einen recht barschen Ton anschlägt. Liese wiederum empfindet für ihren Vormund auch mehr als nur Sympathie, doch auch sie getraut sich nicht, ihm dies zu zeigen.
";de
"Le SU Agen présente également un bon bilan avec trois titres de champion en 1976, 1982 et 1988, ainsi que trois places de finaliste en 1984,1986 et 1990.
";fr
"Eine weitere berühmte Sammlung ist die Sammlung des Königs Faruk von Ägypten, die jedoch nach seiner Absetzung aufgelöst und versteigert wurde. Ebenfalls berühmt wurden die Sammlungen König Carols von Rumänien sowie des Zaren Nikolaus II. von Russland.
";de
"Il successo ottenuto dal film le aprì nuove opportunità in una serie di musical di Joe Pasternak comprendente Così sono le donne (1948) a fianco dell'ex compagna di studi Elizabeth Taylor, e Nancy va a Rio (1950) con Ann Sothern. Assieme ad altre numerose star hollywoodiane, la ventenne Powell partecipò il 20 gennaio 1949 alla festa inaugurale del mandato presidenziale di Harry Truman. Alla Powell fu data quindi l'opportunità di danzare e cantare accanto a Fred Astaire, in Sua Altezza si sposa (1951), dove fu chiamata a rimpiazzare Judy Garland.
";it
"Le travail d'Ilana Salama Ortar se trouve dans les collections publiques de (sélection) : Musée d'Israël à Jérusalem, Musée d'Art Moderne de Haïfa (en), Musée d'Art de Tel Aviv, Musée d'Art de Yad Vashem, Metropolitan Museum of Art à New York, Musée Guggenheim, Brooklyn Museum of Art, Philadelphia Museum of Art, Musée des beaux-arts de Houston, Stedelijk Museum à Amsterdam, le FNAC (Fonds National d'Art Contemporain) à Paris, le FRAC (Fonds Régional d'Art Contemporain) Poitou-Charentes et le FRAC-PACA (Provence-Alpes-Côte-d’Azur).
";fr
"Reynolds and Matthews performed together several times in April 2008: in support of Presidential candidate Barack Obama, at the ""Seeds of Compassion"" show in Seattle, Washington, and at Jack Johnson's Kokua Festival at the Waikiki Shell on the island of Oahu, in Honolulu, Hawaii.
";en
"Nel 1996 la G.B.M. S.p.A., tornata in attivo dopo una drastica cura sotto il controllo della Finprogetti (cui la De Tomaso Industries Inc. aveva delegato la gestione nel 1994), cambia nuovamente ragione sociale tornando al vecchio nome di Moto Guzzi S.p.A. Finprogetti rileva una quota consistente e successivamente il controllo della De Tomaso Industries Inc. trasformandola in TRG - Trident Rowan Group Inc. Viene presentata al pubblico la V10 Centauro disegnata dalla Marabese Design, il cui strano design, un po' naked un po' cruiser, non ebbe mai un grande riscontro sul mercato italiano mentre in Belgio e Germania fu relativamente apprezzata.
";it
"O Grande Cisma do Ocidente - que começou em 1378, quando os cardeais franceses, afirmando que a eleição do Papa Urbano VI seria inválida, elegeram Clemente VII como papa - levaram a criação de dois antipapas, um em Avinhão (Clemente VII fixou residência em Avinhão, França), e Pisa. O último antipapa mencionado foi eleito na cidade de Pisa, Itália, como Alexandre V. Posteriormente, o Papa Martinho V foi eleito e aceito por toda a Igreja. A partir do Reforma Católica no século XVI cessou a existência de antipapas.
";pt
"Os mucker tornaram-se um grupo socialmente isolado, que não bebia, não fumava e não usava dinheiro para as trocas comerciais. Eles encontraram no sectarismo e no fundamentalismo religioso uma resposta às condições de miserabilidade em que viviam. Jacobina era vista por seus seguidores como uma nova Jesus Cristo e passou a ser a porta-voz dos menos favorecidos.
";pt
"Ha escrito los libros Yo soy aquel negrito, dedicado a repasar los spots de televisión más emblemáticos, El cocherito, leré, Cocina para vagos, y Tapas para vagos. Además ha publicado junto a su hijo dos libros ilustrados: La Loca Historia de España (cúpula/ Planeta) y ¡¡50 inventos y la mente que los parió (MR ediciones) B En 1967 se casó con Marita Giménez Romero y tuvieron un hijo, Guillermo.
";es
"Prominent original exterior features include carved limestone detail, numerous false chimneys, steeply pitched slate roofs, and a seven-story clock tower. While it is not known for certain that Columbia High School was inspired by any earlier structures, there is a strong resemblance to Laynon Hall at Queen's University of Belfast. At the very top of the clock tower is a copper pyramidal structure. The entire pyramid structure rotates, and one side opens, serving as an observatory. The observatory is equipped with a large refracting telescope made by John Brashear. That telescope is no longer functional, but there is a more modern Celestron C11 reflecting telescope that is used by students. Two levels below are the E. Howard & Co. Style #3 clock works. Alongside the clock is an enormous bronze bell by the Meneely Bell Foundry. Inside the school can be found rooms with fireplaces, hallways with beautiful faience wall tiles by John Scott Award recipient Herman Carl Mueller of Trenton, and mosaic inlaid terrazzo floors in the front hall. The front foyer was recently renovated, removing non-period lighting and mid-century acoustic tile. The restoration included doors that more closely replicated the 1926 originals, a new terrazzo floor, and dramatic lighting of the zodiac-inspired plaster ceiling. Recently, dubious student art dating from as far back as the 1970s was painted over, among other improvements. The auditorium includes a three-manual Ernest M. Skinner Organ. Although it is little used and not completely functional, the organ is one of the few unmodified Skinners in existence and has received an Organ Historical Society citation. Regrettably, on either side of the stage the large plaster grills that hide the organ pipes were water damaged. The original auditorium chandeliers have also been removed. A similar story exists with regard to the swimming pool; while the original vaulted Catalan Guastavino tile ceiling remains, the chandeliers are gone, and a giant arched window is blocked by a later addition.
";en
"1994 wurde er für den Wahlkreis Somerset und North Devon in das Europäische Parlament gewählt. Zusammen mit Robin Teverson gehörte er damit zu den ersten britischen Liberalen im Europäischen Parlament. Im Parlament schloss er sich mit Teverson der Fraktion der Europäischen Liberalen, Demokratischen und Reformpartei an. Während seiner ersten Amtszeit bis 1999 war Watson Mitglied im Ausschuss für Wirtschaft und Währung sowie im Haushaltsausschuss. Von 1994 bis 1996 war ebenfalls parlamentarischer Geschäftsführer seiner Fraktion.
";de
"L'isola del diavolo (Condemned ) è un film del 1929, diretto da Wesley Ruggles. Film tratto dal romanzo ""Condamned to Devil's island"" di Blair Niles, narra di un rapinatore che viene condannato ai lavori forzati sull'Isola del Diavolo dove ha sede una famigerata prigione. Lì incontra la moglie di un carceriere, tanto dolce lei quanto brutale lui.
";it
"Westerlo of formeel Westerlo-Centrum is een van de zeven dorpskernen van de gemeente Westerlo. Het dorp grenst aan de oever van de Grote Nete. Het is een van de drie dorpen die deelgemeente Westerlo vormen.
";nl
"Il 10 settembre 2009 l'IFFHS ha pubblicato la classifica dei migliori club europei del XX secolo e il Real Zaragoza si è classificato 37º.Secondo il Centro de Investigaciones Sociológicas (CIS) è la 7ª squadra per numero di tifosi di Spagna (2,7%),.
";it
"Le fermate sono indicate da linee gialle sul cordolo del marciapiede e da cartelli rossi e bianchi, ma dopo la mezzanotte si può chiedere al conducente di scendere in qualsiasi punto.
";it
"Patricio tenta estar perto de seu filho e com Soledade, coisa que Alice não se agrada de todo e pensa em tirar Soledade do caminho: por sua parte, Candy descobre a relação que tinha sua amiga Soledade com Patricio e lhe diz que Beto é irmão de Vavá. Depois Patricio também descobre que Candy está viva e trata de voltar com ela. Candy, depois de um tempo, aceita a relação mas termina pouco tempo depois, porque está confusa com seus sentimentos por Patricio.
";pt
"On 3 June 2013, Real Madrid exercised its buy-back option on Carvajal, who became the team's first signing for 2013–14 for a fee believed to be in the region of €6.5 million. This was confirmed by Bayer's director of football Rudi Völler, who stated: ""Real Madrid noticed the outstanding performances by Dani this season, and it was only a matter of time before they exercised their buy-back option."" Shortly after the move, he spoke of his happiness to return, thanking the president, the fans and the club at a press conference.
";en
"La 21. Freiwilligen-Gebirgs-Division der SS fue así reclutada en febrero de 1944 y oficialmente creada en abril de 1944 en Pristina (actual Kosovo) tras una decisión de Heinrich Himmler el precedente mes de marzo. Contaba con unos 6.500 hombres aptos para la lucha (oficiales incluidos), entre ellos un pequeño grupo de Volksdeutscher (minorías de lengua alemana) de los Balcanes, anteriormente pertenecientes a las divisiones SS 13.ª División de Montaña SS Handschar y Prinz Eugen. Sus miembros comprendían también un gran número de hombres provenientes de la minoría de lengua albanesa del territorio del Kosovo, y tomaron como símbolo militar el águila bicéfala propia de Albania. Ante la escasez de personal albanés competente, casi todos los oficiales y técnicos adscritos a la División eran alemanes procedentes de otras unidades de Waffen SS.
";es
"Inaugurado em 15 de agosto de 1953 como a casa do Esporte Clube Água Verde, em agosto de 1971 passou a ser patrimônio do Esporte Clube Pinheiros, pois o Água Verde adotou novo nome e novas cores.
";pt
"Lacordaire, T. 1863: Histoire Naturelle des Insectes. Genera des Coléoptères ou exposé méthodique et critique de tous les genres proposés jusqu'ici dans cet ordre d'insectes. Vol.: 6. Roret. Paris: 637 pp.
";es
"Em novembro de 2009, lançam o álbum ""The Circle"" que vai direto para os primeiros lugares das paradas, com músicas que lembram os melhores momentos da banda como ""when we were beatifull e ""Love´s the Only Rule"" e consagrando o Bon Jovi com a turnê mais lucrativa do mundo em 2009 e 2010.[carece de fontes?]
";pt
"Junto à avenida Guaíba está situada a chamada ""Vila dos Pescadores"", originalmente formada por pescadores vindos da ilha da Pintada após a enchente de 1941. As famílias trouxeram para a comunidade da Vila Assunção a tradição da pesca artesanal. Em julho de 2011, a vila dos Pescadores completou 70 anos de história.
";pt
"Volvarina cordyorum is een slakkensoort uit de familie van de Marginellidae. De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 2009 door Cossignani.
";nl
"O Museu Romântico pretende ser a reconstituição do interior de uma casa da burguesia abastada de Oitocentos, período tão característico da cidade do Porto. Aqui passou os seus últimos dias, exilado, Carlos Alberto, rei do Piemonte e da Sardenha, que aqui veio a falecer a 28 de Julho de 1849.
";pt
"Een vraagteken geeft aan dat het voorafgaande teken ten hoogste één keer mag voorkomen, bijvoorbeeld “De Bruij?n” herkent “De Bruin” en “De Bruijn”.
";nl
"De acordo com o United States Census Bureau tem uma área de 37,4 km², dos quais 37,3 km² cobertos por terra e 0,1 km² cobertos por água. Hershey localiza-se a aproximadamente 155 m acima do nível do mar.
";pt
"Zwischen 1910 und 1945, als Korea Teil des Japanischen Kaiserreichs war, trug die Stadt offiziell den japanischen Namen Shunsen (jap. 春川), welcher der sinojapanischen Aussprache der koreanischen Hanja entspricht.
";de
"A segunda corrida acontece no domingo e o grid é decidido pelo resultado de sábado com top 8 sendo invertido, sendo assim, o piloto que obteve o oitavo lugar no sábado, larga na pole position e o vencedor sai da oitava posição.
";pt
"La Jonchère. At the beginning of the 19th century, this was a great farm. The owner was M. Martin de Longchamps, who also owned Fontenelles. It was a féculerie in 1836, which dominated all the intensive potato production in the region. Unfortunately from 1845 potato blight affected the activity and then completely stopped it. The farmers decided to replace it with sugar beet. The domaine de la Jonchère was used for establishing the installations of the new product.
";en
"A distância de cada corrida é decidida antes de cada evento, entretanto deve-se correr o número determinado de voltas dentro do tempo limite de 30 minutos. Não sendo completado o número de voltas, vence quem receber a bandeirada ao final do tempo.
";pt
"Atkins schreef 13 boeken, waaronder Dr. Atkins' Dieetrevolutie (1972), Dr. Atkins' Nieuwe dieetrevolutie (1992) en een bewerking daarvan (2002) en Een leven lang Atkins (2003), waarin de Atkins-voedingsmethode uitgebreid wordt beschreven. De Nieuwe dieetrevolutie stond bijna zes jaar lang in de top-10 van de bestsellerslijst van The New York Times. Er zijn wereldwijd meer dan 14 miljoen exemplaren van verkocht en het boek is daarmee een van de top-50 bestsellers aller tijden. Ook Een leven lang Atkins stond na publicatie in januari 2003 wekenlang op de eerste plaats van de bestsellerlijst.
";nl
"Hij ging werken bij Arthur D. Little (ADL) waar hij tot 1977 directeur was. Van 1961 tot 1962 onderbrak hij zijn tijd bij ADL om op verzoek van president Kennedy ambassadeur in Frankrijk te worden en zo de relatie tussen de twee landen te herstellen. Hierin was hij succesvol, mede door zijn goede contacten met generaal De Gaulle.
";nl
"Illinois Route 72 is an east–west state road in northern Illinois. It runs from the intersection with Illinois Route 73 north of Lanark east to Illinois Route 43 (Harlem Avenue) in Chicago. This is a distance of 110.71 miles (178.2 km).
";en
"Laurent Latruwe & Gordana Kostic, La Division Skanderbeg, Histoire des Waffen-SS albanais des origines idéologiques aux débuts de la Guerre froide, París, Godefroy de Bouillon, 316 páginas.
";es
"A bout between Russia's Eldar Eldarov and Ireland's Peter Queally, from SBG Ireland, was in the works for this card but Queally didn't reach an agreement with Brave and Eldar ended up facing Kevin Koldobsky, also from SBG.
";en
"Un difféomorphisme local (en) est une application f : M → N d'une variété dans une autre telle que pour tout point m de M, il existe un voisinage ouvert U de m dans M tel que f(U) soit ouvert dans N et que la restriction de f, de U sur f(U), soit un difféomorphisme.
";fr
"Brachyptera brevipennis is een steenvlieg uit de familie vroege steenvliegen (Taeniopterygidae). De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1964 door Zhiltzova.
";nl
"Le neureguline sono ligandi di recettori transmembrana espressi sulla superficie cellulare per l'attivazione di determinate vie di segnalazione intracellulare. Si tratta di proteine coinvolte nei meccanismi di crescita e differenziamento cellulare. Una loro malfunzione può essere correlata allo sviluppo di tumori.
";it
"In 2003, CrossGen published John Carpenter's Snake Plissken Chronicles, a four-part comic book miniseries. The story takes place a day or so after the events of Escape from New York. Snake has been given a military Humvee after his presidential pardon and makes his way to Atlantic City. Although the director's cut of Escape from New York shows Snake was caught after a bank job, this story has Snake finishing up a second heist that was pre-planned before his capture. The job entails stealing the car in which John F. Kennedy was assassinated from a casino before delivering it to a buyer in the Gulf of Mexico. Snake partners with a man named Marrs who ends up double crossing him. Left for dead in a sinking crab cage, Snake escapes and is saved by a passing fisherman named Captain Ron (an in-joke referring to Kurt Russell's 1992 comedy, Captain Ron). When Ron denies Snake's request to use his boat in order to beat Marrs to the robbery, Snake decides to kill him. When Snake ends up saving Ron from the Russian mob who wants money, Ron changes his mind and helps Snake. Once at the casino, Snake comes face-to-face with Marrs and his men, who arrive at the same time, ending in a high-speed shootout. Snake gets away with the car and its actress portraying Jackie Kennedy, leaving Marrs to be caught by the casino owner, who cuts him a deal to bring his car back and live. After some trouble, Snake manages to finally get the car to the buyer's yacht, using Ron's boat, and is then attacked by Marrs. Following the firefight, the yacht and car are destroyed, Marrs and Captain Ron are dead, and Snake makes his escape in a helicopter with the 30 million credits owed to him for the job.
";en
"La stella è conosciuta anche con il nome Mahasim, dall'arabo Arabic المِعْصَم al-micşam che significa ""polso del cocchiere"", nome utilizzato per indicare inoltre la stella η Aur (Eta Aurigae). Era conosciuta dagli astronomi della Cina feudale come 五車四 (la quarta stella della costellazione delle Cinque Carrozze).
";it
"Dennoch verfügen die meisten Busse heute über einen Heckmotor, der über eine große Klappe von hinten besser zugänglich ist. Dieser treibt bei Gelenkbussen die Hinterachse an („Schubgelenkbus“), eine Knickwinkelsteuerung reguliert das Gelenk.
";de
"Im Stadtteil Lahnbahnhof befindet sich der Bahnhof mit stattlichem Empfangsgebäude. Das heute aufgrund des Haltepunktcharakters des Bahnhofes völlig überdimensioniert wirkende Gebäude war im Jahre 1863 fertiggestellt worden und zählt mit seinen zwei Türmen zu den größten der Lahntalbahn. Seine besondere Ausschmückung verdankt es der fürstlichen Familie in Braunfels, die den Bahnhof dementsprechend nach ihrem Stammsitz nannte, obgleich er auf Leuner Grund stand. Erst in den 1990er Jahren benannte man den Bahnhof in „Leun/Braunfels“ um.
";de
"A differenza di gran parte delle aree urbane statunitensi, la maggior parte degli abitanti di New York utilizza i mezzi pubblici anziché le automobili private; ciò è dovuto sia alla presenza di una buona ed efficiente rete di trasporto pubblico, sia grazie a disincentivi all'uso del mezzo privato, come gli elevati costi dei pedaggi e dei parcheggi e (come già accennato) il notevole traffico, soprattutto nelle ore di punta.
";it
